primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
categr,[],['call'],14.7279,-17.4329,Bubulcus ibis,Cattle Egret,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/322747,categr/XC322747.ogg
categr,[],['call'],39.3806,16.2527,Bubulcus ibis,Cattle Egret,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/327832,categr/XC327832.ogg
categr,[],['flight call'],37.3823,-6.1363,Bubulcus ibis,Cattle Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/353847,categr/XC353847.ogg
categr,[],['call'],37.3823,-6.1363,Bubulcus ibis,Cattle Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/353850,categr/XC353850.ogg
categr,[],['call'],,,Bubulcus ibis,Cattle Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/361546,categr/XC361546.ogg
categr,[],['call'],,,Bubulcus ibis,Cattle Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/361547,categr/XC361547.ogg
categr,[],['call'],,,Bubulcus ibis,Cattle Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/361548,categr/XC361548.ogg
categr,[],['call'],,,Bubulcus ibis,Cattle Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/361549,categr/XC361549.ogg
categr,[],['call'],,,Bubulcus ibis,Cattle Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/361552,categr/XC361552.ogg
categr,[],"['call', 'flight call']",-33.2043,-70.8285,Bubulcus ibis,Cattle Egret,Cristian Pinto,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/368932,categr/XC368932.ogg
categr,[],"['call', 'flight call']",-33.2043,-70.8285,Bubulcus ibis,Cattle Egret,Cristian Pinto,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/368933,categr/XC368933.ogg
categr,[],['call'],-33.594,26.8969,Bubulcus ibis,Cattle Egret,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/369827,categr/XC369827.ogg
categr,[],"['alarm call', 'call']",43.4879,4.4081,Bubulcus ibis,Cattle Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/372953,categr/XC372953.ogg
categr,[],['call'],-33.602,26.8904,Bubulcus ibis,Cattle Egret,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/379067,categr/XC379067.ogg
categr,[],['flight call'],27.8338,-80.708,Bubulcus ibis,Cattle Egret,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/403813,categr/XC403813.ogg
categr,[],['call'],39.799,3.107,Bubulcus ibis,Cattle Egret,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/410973,categr/XC410973.ogg
categr,[],['call'],39.7977,3.1081,Bubulcus ibis,Cattle Egret,Manuel Schweizer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/411144,categr/XC411144.ogg
categr,[],"['alarm call', 'female', 'juvenile', 'male']",-16.6003,-49.2802,Bubulcus ibis,Cattle Egret,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/414792,categr/XC414792.ogg
categr,[],['call'],-26.8762,26.5384,Bubulcus ibis,Cattle Egret,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/418722,categr/XC418722.ogg
categr,[],['call'],27.6308,-80.7586,Bubulcus ibis,Cattle Egret,Bruce Lagerquist,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/422247,categr/XC422247.ogg
categr,[],"['begging call', 'juvenile']",42.6135,13.763,Bubulcus ibis,Cattle Egret,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/423135,categr/XC423135.ogg
categr,['commoo3'],"['Roost', 'call']",39.8756,-8.8536,Bubulcus ibis,Cattle Egret,João Tomás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/438523,categr/XC438523.ogg
categr,[],['call'],28.229,-80.813,Bubulcus ibis,Cattle Egret,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/451682,categr/XC451682.ogg
categr,[],['call'],28.229,-80.813,Bubulcus ibis,Cattle Egret,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/451817,categr/XC451817.ogg
categr,[],['call'],33.0881,-115.7097,Bubulcus ibis,Cattle Egret,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/452088,categr/XC452088.ogg
categr,[],['Adult call'],,,Bubulcus ibis,Cattle Egret,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/45472,categr/XC45472.ogg
categr,[],['Youngs calls'],,,Bubulcus ibis,Cattle Egret,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/45473,categr/XC45473.ogg
categr,[],['Youngs calls'],,,Bubulcus ibis,Cattle Egret,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/45476,categr/XC45476.ogg
categr,[],"['call', 'juvenile']",35.0981,-2.7538,Bubulcus ibis,Cattle Egret,Geoffrey Monchaux,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/458426,categr/XC458426.ogg
categr,[],"['call', 'juvenile']",47.1233,-1.5844,Bubulcus ibis,Cattle Egret,Alain Verneau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/478434,categr/XC478434.ogg
categr,[],"['call', 'juvenile']",47.1233,-1.5844,Bubulcus ibis,Cattle Egret,Alain Verneau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/478435,categr/XC478435.ogg
categr,"['commoo3', 'graher1']",['call'],41.5786,0.5976,Bubulcus ibis,Cattle Egret,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/514784,categr/XC514784.ogg
categr,[],['call'],24.7339,55.0166,Bubulcus ibis,Cattle Egret,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/520659,categr/XC520659.ogg
categr,[],['flight call'],37.1658,-7.6207,Bubulcus ibis,Cattle Egret,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/527812,categr/XC527812.ogg
categr,[],['call'],,,Bubulcus ibis,Cattle Egret,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/57417,categr/XC57417.ogg
categr,[],['Call'],,,Bubulcus ibis,Cattle Egret,Bernabe Lopez-Lanus,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/57418,categr/XC57418.ogg
categr,[],['call'],43.8559,1.7856,Bubulcus ibis,Cattle Egret,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/576962,categr/XC576962.ogg
categr,['bkwsti'],"['begging call', 'hatchling or nestling']",37.0332,-7.8131,Bubulcus ibis,Cattle Egret,João Tomás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/585965,categr/XC585965.ogg
categr,[],"['Cattle', 'Cattle in water', 'adult', 'call']",-26.5528,26.711,Bubulcus ibis,Cattle Egret,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/613482,categr/XC613482.ogg
categr,[],['call'],18.4,-95.0143,Bubulcus ibis,Cattle Egret,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/623267,categr/XC623267.ogg
categr,[],['nocturnal flight call'],41.9919,1.5099,Bubulcus ibis,Cattle Egret,Lluís Brotons,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/629216,categr/XC629216.ogg
categr,[],[''],41.2243,1.7254,Bubulcus ibis,Cattle Egret,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://xeno-canto.org/666212,categr/XC666212.ogg
categr,[],['nocturnal flight call'],47.661,-3.1838,Bubulcus ibis,Cattle Egret,Philippe J. DUBOIS,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/679852,categr/XC679852.ogg
categr,[],[''],38.8274,-8.9267,Bubulcus ibis,Cattle Egret,Paulo Alves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/694719,categr/XC694719.ogg
categr,[],[''],37.0329,-7.8122,Bubulcus ibis,Cattle Egret,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/713110,categr/XC713110.ogg
categr,[],[''],37.0329,-7.8122,Bubulcus ibis,Cattle Egret,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/713118,categr/XC713118.ogg
categr,[],[''],37.0329,-7.8122,Bubulcus ibis,Cattle Egret,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/713124,categr/XC713124.ogg
categr,[],[''],43.5352,-1.4475,Bubulcus ibis,Cattle Egret,Frédéric Cazaban,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/747776,categr/XC747776.ogg
categr,[],[''],41.2243,1.7254,Bubulcus ibis,Cattle Egret,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/748802,categr/XC748802.ogg
categr,[],[''],46.98,7.038,Bubulcus ibis,Cattle Egret,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/756293,categr/XC756293.ogg
categr,[],[''],39.7416,16.4863,Bubulcus ibis,Cattle Egret,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/769887,categr/XC769887.ogg
categr,[],[''],,,Bubulcus ibis,Cattle Egret,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/773427,categr/XC773427.ogg
categr,[],[''],,,Bubulcus ibis,Cattle Egret,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/773428,categr/XC773428.ogg
categr,[],[''],0.598,37.577,Bubulcus ibis,Cattle Egret,Oliver Fowler,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/774059,categr/XC774059.ogg
categr,[],[''],41.7658,-8.6353,Bubulcus ibis,Cattle Egret,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/787338,categr/XC787338.ogg
categr,[],[''],39.8734,-8.8525,Bubulcus ibis,Cattle Egret,João Tomás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/787916,categr/XC787916.ogg
categr,[],[''],45.7181,-0.6002,Bubulcus ibis,Cattle Egret,Manceau Lionel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/791098,categr/XC791098.ogg
categr,[],[''],47.7881,-2.9226,Bubulcus ibis,Cattle Egret,Ludivine Delamare,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/794808,categr/XC794808.ogg
categr,[],[''],-14.625,-49.0051,Bubulcus ibis,Cattle Egret,JAYRSON ARAUJO DE OLIVEIRA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/797583,categr/XC797583.ogg
categr,[],[''],42.965,9.4512,Bubulcus ibis,Cattle Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/800224,categr/XC800224.ogg
categr,[],[''],42.5842,11.9074,Bubulcus ibis,Cattle Egret,Francesco Barberini,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/800987,categr/XC800987.ogg
categr,[],[''],18.015,-92.9864,Bubulcus ibis,Cattle Egret,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/811818,categr/XC811818.ogg
categr,[],[''],42.5841,11.9073,Bubulcus ibis,Cattle Egret,Francesco Barberini,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/814122,categr/XC814122.ogg
categr,[],[''],45.9366,-0.9616,Bubulcus ibis,Cattle Egret,Paul Coiffard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/829008,categr/XC829008.ogg
categr,[],[''],49.1144,-0.4023,Bubulcus ibis,Cattle Egret,Martin Billard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/829325,categr/XC829325.ogg
categr,[],[''],52.2109,-6.393,Bubulcus ibis,Cattle Egret,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/838330,categr/XC838330.ogg
categr,[],[''],48.0421,-4.5222,Bubulcus ibis,Cattle Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/838624,categr/XC838624.ogg
categr,[],[''],48.0421,-4.5222,Bubulcus ibis,Cattle Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/838625,categr/XC838625.ogg
categr,[],[''],48.0421,-4.5222,Bubulcus ibis,Cattle Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/838628,categr/XC838628.ogg
categr,[],[''],48.0421,-4.5222,Bubulcus ibis,Cattle Egret,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/838629,categr/XC838629.ogg
comgre,[],"['call', 'flight call']",51.0383,3.9184,Tringa nebularia,Common Greenshank,Erik Roels,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/142800,comgre/XC142800.ogg
comgre,[],"['alarm call', 'call', 'flight call']",55.5398,159.6204,Tringa nebularia,Common Greenshank,Christoph Zockler,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/175341,comgre/XC175341.ogg
comgre,[],['flight call'],46.0192,61.846,Tringa nebularia,Common Greenshank,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/182744,comgre/XC182744.ogg
comgre,[],['flight call'],46.0192,61.846,Tringa nebularia,Common Greenshank,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/182786,comgre/XC182786.ogg
comgre,[],['flight call'],60.09,24.4872,Tringa nebularia,Common Greenshank,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/237218,comgre/XC237218.ogg
comgre,[],['flight calls of juveniles'],55.3834,12.8167,Tringa nebularia,Common Greenshank,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/25707,comgre/XC25707.ogg
comgre,[],['call'],52.9125,23.8554,Tringa nebularia,Common Greenshank,Tomek Tumiel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/298405,comgre/XC298405.ogg
comgre,[],['flight call'],37.0951,-6.0386,Tringa nebularia,Common Greenshank,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/310520,comgre/XC310520.ogg
comgre,[],['alarm call'],62.5896,10.5599,Tringa nebularia,Common Greenshank,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/323604,comgre/XC323604.ogg
comgre,['gybpri1'],['flight call'],12.4903,99.9581,Tringa nebularia,Common Greenshank,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/362843,comgre/XC362843.ogg
comgre,[],"['alarm call', 'call', 'flight call']",53.1785,-6.4864,Tringa nebularia,Common Greenshank,Bernard King,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/364864,comgre/XC364864.ogg
comgre,"['bkwsti', 'eaywag1', 'woosan']","['flight call', 'song']",45.4187,10.3133,Tringa nebularia,Common Greenshank,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/366334,comgre/XC366334.ogg
comgre,[],['flight call'],63.8986,19.8494,Tringa nebularia,Common Greenshank,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/368104,comgre/XC368104.ogg
comgre,[],['flight call'],42.7397,13.9797,Tringa nebularia,Common Greenshank,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/381325,comgre/XC381325.ogg
comgre,[],['flight call'],50.3685,8.8854,Tringa nebularia,Common Greenshank,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/385157,comgre/XC385157.ogg
comgre,[],['flight call'],37.1499,-6.0405,Tringa nebularia,Common Greenshank,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/411641,comgre/XC411641.ogg
comgre,['comsan'],['alarm call'],63.7413,20.1932,Tringa nebularia,Common Greenshank,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/425077,comgre/XC425077.ogg
comgre,[],['flight call'],40.2039,17.9259,Tringa nebularia,Common Greenshank,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/433123,comgre/XC433123.ogg
comgre,[],"['call', 'flight call']",47.9572,10.9617,Tringa nebularia,Common Greenshank,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/436348,comgre/XC436348.ogg
comgre,[],['flight call'],40.6389,0.7406,Tringa nebularia,Common Greenshank,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/455627,comgre/XC455627.ogg
comgre,['bkwsti'],['call'],14.754,-17.411,Tringa nebularia,Common Greenshank,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/466420,comgre/XC466420.ogg
comgre,[],"['call', 'flight call']",58.9279,22.0413,Tringa nebularia,Common Greenshank,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/469971,comgre/XC469971.ogg
comgre,[],['flight call'],52.1418,5.3724,Tringa nebularia,Common Greenshank,Frank Pierik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/485990,comgre/XC485990.ogg
comgre,[],['flight call'],50.8297,3.2408,Tringa nebularia,Common Greenshank,Ignaas Robbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/488723,comgre/XC488723.ogg
comgre,[],['flight call'],43.3494,4.7928,Tringa nebularia,Common Greenshank,Charlie Bodin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/497330,comgre/XC497330.ogg
comgre,[],"['call', 'song']",49.4476,0.3083,Tringa nebularia,Common Greenshank,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/497807,comgre/XC497807.ogg
comgre,[],"['call', 'flight call']",24.4203,54.5268,Tringa nebularia,Common Greenshank,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/505886,comgre/XC505886.ogg
comgre,[],"['call', 'flight call']",40.7834,0.7117,Tringa nebularia,Common Greenshank,Sean Ronayne,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/519912,comgre/XC519912.ogg
comgre,[],['nocturnal flight call'],48.0228,0.1995,Tringa nebularia,Common Greenshank,Christian Kerihuel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/551312,comgre/XC551312.ogg
comgre,[],['nocturnal flight call'],44.8584,4.949,Tringa nebularia,Common Greenshank,Adrien CHARBONNEAU,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/551681,comgre/XC551681.ogg
comgre,[],['nocturnal flight call'],41.2243,1.7254,Tringa nebularia,Common Greenshank,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/555088,comgre/XC555088.ogg
comgre,[],['nocturnal flight call'],47.3523,0.734,Tringa nebularia,Common Greenshank,Benoit Paepegaey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/559533,comgre/XC559533.ogg
comgre,[],['flight call'],60.2146,25.01,Tringa nebularia,Common Greenshank,Hannu Varkki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/564171,comgre/XC564171.ogg
comgre,[],['call'],53.8036,13.8248,Tringa nebularia,Common Greenshank,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/577632,comgre/XC577632.ogg
comgre,['compea'],['nocturnal flight call'],43.5352,-1.4475,Tringa nebularia,Common Greenshank,Frédéric Cazaban,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/580689,comgre/XC580689.ogg
comgre,[],['nocturnal flight call'],48.0228,0.1995,Tringa nebularia,Common Greenshank,Christian Kerihuel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/585786,comgre/XC585786.ogg
comgre,[],"['life stage uncertain', 'sex uncertain']",64.191,21.113,Tringa nebularia,Common Greenshank,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/587070,comgre/XC587070.ogg
comgre,[],['flight call'],50.7173,2.9048,Tringa nebularia,Common Greenshank,edouard dansette,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/588157,comgre/XC588157.ogg
comgre,[],[''],42.5378,-8.8728,Tringa nebularia,Common Greenshank,Jacobo Ramil MIllarengo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/590213,comgre/XC590213.ogg
comgre,['eucdov'],"['call', 'life stage uncertain', 'sex uncertain']",51.8059,16.6504,Tringa nebularia,Common Greenshank,Grzegorz Lorek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/592029,comgre/XC592029.ogg
comgre,[],"['adult', 'call', 'flight call']",51.3123,22.9759,Tringa nebularia,Common Greenshank,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/609541,comgre/XC609541.ogg
comgre,[],['call'],36.741,35.6243,Tringa nebularia,Common Greenshank,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/616053,comgre/XC616053.ogg
comgre,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Tringa nebularia,Common Greenshank,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/621744,comgre/XC621744.ogg
comgre,[],['uncertain'],47.4901,-0.6107,Tringa nebularia,Common Greenshank,Siméon Béasse,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/634242,comgre/XC634242.ogg
comgre,[],"['adult', 'flight call']",45.7896,4.9776,Tringa nebularia,Common Greenshank,Manceau Lionel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/639585,comgre/XC639585.ogg
comgre,[],['nocturnal flight call'],41.4875,2.3653,Tringa nebularia,Common Greenshank,Feliu López i Gelats,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/642074,comgre/XC642074.ogg
comgre,[],['call'],50.3732,8.8616,Tringa nebularia,Common Greenshank,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/642129,comgre/XC642129.ogg
comgre,[],['flight call'],51.9512,5.956,Tringa nebularia,Common Greenshank,Jorick van de Westeringh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/644750,comgre/XC644750.ogg
comgre,[],['song'],60.5779,4.9545,Tringa nebularia,Common Greenshank,Frode Falkenberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/646975,comgre/XC646975.ogg
comgre,[],['uncertain'],41.4875,2.3653,Tringa nebularia,Common Greenshank,Feliu López i Gelats,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/647782,comgre/XC647782.ogg
comgre,[],['nocturnal flight call'],55.5566,8.0872,Tringa nebularia,Common Greenshank,Blåvand Fuglestation,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/647798,comgre/XC647798.ogg
comgre,[],['nocturnal flight call'],43.7412,-7.867,Tringa nebularia,Common Greenshank,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/664519,comgre/XC664519.ogg
comgre,[],['nocturnal flight call'],53.2509,5.598,Tringa nebularia,Common Greenshank,Gosse Hoekstra,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/664642,comgre/XC664642.ogg
comgre,[],"['call', 'flight call', 'life stage uncertain', 'sex uncertain']",64.191,21.113,Tringa nebularia,Common Greenshank,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/664805,comgre/XC664805.ogg
comgre,[],['nocturnal flight call'],52.1593,5.3563,Tringa nebularia,Common Greenshank,Johan Jordaans,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/665070,comgre/XC665070.ogg
