primary_label,filename,type,source_files
"hoopoe,bkwsti",hoopoe_bkwsti_08054.wav,synthetic_mix,"hoopoe/XC308873.ogg,bkwsti/XC658282.ogg"
"blrwar1,eurcoo",blrwar1_eurcoo_08055.wav,synthetic_mix,"blrwar1/XC207632.ogg,eurcoo/XC628531.ogg"
"comkin1,woosan",comkin1_woosan_08056.wav,synthetic_mix,"comkin1/XC506216.ogg,woosan/XC664543.ogg"
"lirplo,grewar3",lirplo_grewar3_08057.wav,synthetic_mix,"lirplo/XC631179.ogg,grewar3/XC574997.ogg"
"lirplo,zitcis1",lirplo_zitcis1_08058.wav,synthetic_mix,"lirplo/XC546386.ogg,zitcis1/XC570133.ogg"
"eucdov,grnsan",eucdov_grnsan_08059.wav,synthetic_mix,"eucdov/XC669200.ogg,grnsan/XC670788.ogg"
"litgre1,hoopoe",litgre1_hoopoe_08060.wav,synthetic_mix,"litgre1/XC732575.ogg,hoopoe/XC401686.ogg"
"eucdov,lirplo",eucdov_lirplo_08061.wav,synthetic_mix,"eucdov/XC509335.ogg,lirplo/XC142369.ogg"
"comkin1,grnsan",comkin1_grnsan_08062.wav,synthetic_mix,"comkin1/XC215924.ogg,grnsan/XC644953.ogg"
"bkwsti,woosan",bkwsti_woosan_08063.wav,synthetic_mix,"bkwsti/XC269382.ogg,woosan/XC746239.ogg"
"commoo3,comsan",commoo3_comsan_08064.wav,synthetic_mix,"commoo3/XC844780.ogg,comsan/XC501606.ogg"
"grnsan,grywag",grnsan_grywag_08065.wav,synthetic_mix,"grnsan/XC467256.ogg,grywag/XC588734.ogg"
"grnsan,commoo3",grnsan_commoo3_08066.wav,synthetic_mix,"grnsan/XC545234.ogg,commoo3/XC287570.ogg"
"grywag,grnsan",grywag_grnsan_08067.wav,synthetic_mix,"grywag/XC805030.ogg,grnsan/XC541861.ogg"
"bkwsti,houspa",bkwsti_houspa_08068.wav,synthetic_mix,"bkwsti/XC746422.ogg,houspa/XC583066.ogg"
"bkwsti,eurcoo",bkwsti_eurcoo_08069.wav,synthetic_mix,"bkwsti/XC333652.ogg,eurcoo/XC658397.ogg"
"grewar3,lirplo",grewar3_lirplo_08070.wav,synthetic_mix,"grewar3/XC817792.ogg,lirplo/XC732782.ogg"
"comgre,graher1",comgre_graher1_08071.wav,synthetic_mix,"comgre/XC836921.ogg,graher1/XC786428.ogg"
"grnsan,zitcis1",grnsan_zitcis1_08072.wav,synthetic_mix,"grnsan/XC671707.ogg,zitcis1/XC329640.ogg"
"litgre1,grnsan",litgre1_grnsan_08073.wav,synthetic_mix,"litgre1/XC401711.ogg,grnsan/XC644029.ogg"
"bcnher,comgre",bcnher_comgre_08074.wav,synthetic_mix,"bcnher/XC586196.ogg,comgre/XC731541.ogg"
"eurcoo,bkwsti",eurcoo_bkwsti_08075.wav,synthetic_mix,"eurcoo/XC528188.ogg,bkwsti/XC667475.ogg"
"bcnher,zitcis1",bcnher_zitcis1_08076.wav,synthetic_mix,"bcnher/XC789514.ogg,zitcis1/XC683423.ogg"
"grnsan,barswa",grnsan_barswa_08077.wav,synthetic_mix,"grnsan/XC34109.ogg,barswa/XC567728.ogg"
"litgre1,eurcoo",litgre1_eurcoo_08078.wav,synthetic_mix,"litgre1/XC726651.ogg,eurcoo/XC208510.ogg"
"comsan,comgre",comsan_comgre_08079.wav,synthetic_mix,"comsan/XC527850.ogg,comgre/XC675956.ogg"
"hoopoe,eurcoo",hoopoe_eurcoo_08080.wav,synthetic_mix,"hoopoe/XC318437.ogg,eurcoo/XC783536.ogg"
"bcnher,blrwar1",bcnher_blrwar1_08081.wav,synthetic_mix,"bcnher/XC800981.ogg,blrwar1/XC375553.ogg"
"grywag,graher1",grywag_graher1_08082.wav,synthetic_mix,"grywag/XC806690.ogg,graher1/XC150273.ogg"
"comros,graher1",comros_graher1_08083.wav,synthetic_mix,"comros/XC365771.ogg,graher1/XC384483.ogg"
"comgre,eucdov",comgre_eucdov_08084.wav,synthetic_mix,"comgre/XC551312.ogg,eucdov/XC668304.ogg"
"houspa,grewar3",houspa_grewar3_08085.wav,synthetic_mix,"houspa/XC695474.ogg,grewar3/XC671970.ogg"
"lirplo,hoopoe",lirplo_hoopoe_08086.wav,synthetic_mix,"lirplo/XC394405.ogg,hoopoe/XC176275.ogg"
"barswa,commoo3",barswa_commoo3_08087.wav,synthetic_mix,"barswa/XC552089.ogg,commoo3/XC716503.ogg"
"bkwsti,grewar3",bkwsti_grewar3_08088.wav,synthetic_mix,"bkwsti/XC646779.ogg,grewar3/XC567620.ogg"
"grywag,eaywag1",grywag_eaywag1_08089.wav,synthetic_mix,"grywag/XC232958.ogg,eaywag1/XC829045.ogg"
"comros,lirplo",comros_lirplo_08090.wav,synthetic_mix,"comros/XC318411.ogg,lirplo/XC655854.ogg"
"grewar3,litgre1",grewar3_litgre1_08091.wav,synthetic_mix,"grewar3/XC321353.ogg,litgre1/XC549007.ogg"
"eaywag1,houspa",eaywag1_houspa_08092.wav,synthetic_mix,"eaywag1/XC799740.ogg,houspa/XC315539.ogg"
"grnsan,barswa",grnsan_barswa_08093.wav,synthetic_mix,"grnsan/XC663040.ogg,barswa/XC672598.ogg"
"comsan,woosan",comsan_woosan_08094.wav,synthetic_mix,"comsan/XC686344.ogg,woosan/XC814695.ogg"
"comkin1,grewar3",comkin1_grewar3_08095.wav,synthetic_mix,"comkin1/XC133838.ogg,grewar3/XC483792.ogg"
"zitcis1,eurcoo",zitcis1_eurcoo_08096.wav,synthetic_mix,"zitcis1/XC337542.ogg,eurcoo/XC637767.ogg"
"blrwar1,grewar3",blrwar1_grewar3_08097.wav,synthetic_mix,"blrwar1/XC657566.ogg,grewar3/XC134760.ogg"
"barswa,graher1",barswa_graher1_08098.wav,synthetic_mix,"barswa/XC690492.ogg,graher1/XC764657.ogg"
"lirplo,grewar3",lirplo_grewar3_08099.wav,synthetic_mix,"lirplo/XC818247.ogg,grewar3/XC809437.ogg"
"bkwsti,eucdov",bkwsti_eucdov_08100.wav,synthetic_mix,"bkwsti/XC562311.ogg,eucdov/XC794188.ogg"
"grnsan,blrwar1",grnsan_blrwar1_08101.wav,synthetic_mix,"grnsan/XC590726.ogg,blrwar1/XC611502.ogg"
"hoopoe,bkwsti",hoopoe_bkwsti_08102.wav,synthetic_mix,"hoopoe/XC334282.ogg,bkwsti/XC641652.ogg"
"eucdov,comsan",eucdov_comsan_08103.wav,synthetic_mix,"eucdov/XC746321.ogg,comsan/XC213342.ogg"
"bcnher,zitcis1",bcnher_zitcis1_08104.wav,synthetic_mix,"bcnher/XC739192.ogg,zitcis1/XC634088.ogg"
"grnsan,litgre1",grnsan_litgre1_08105.wav,synthetic_mix,"grnsan/XC840042.ogg,litgre1/XC842327.ogg"
"lirplo,commoo3",lirplo_commoo3_08106.wav,synthetic_mix,"lirplo/XC142369.ogg,commoo3/XC776233.ogg"
"comkin1,eucdov",comkin1_eucdov_08107.wav,synthetic_mix,"comkin1/XC189777.ogg,eucdov/XC735944.ogg"
"eaywag1,graher1",eaywag1_graher1_08108.wav,synthetic_mix,"eaywag1/XC692230.ogg,graher1/XC433006.ogg"
"comsan,litgre1",comsan_litgre1_08109.wav,synthetic_mix,"comsan/XC581041.ogg,litgre1/XC823082.ogg"
"comgre,woosan",comgre_woosan_08110.wav,synthetic_mix,"comgre/XC142800.ogg,woosan/XC673073.ogg"
"woosan,comkin1",woosan_comkin1_08111.wav,synthetic_mix,"woosan/XC829103.ogg,comkin1/XC674469.ogg"
"comgre,grywag",comgre_grywag_08112.wav,synthetic_mix,"comgre/XC842890.ogg,grywag/XC750827.ogg"
"woosan,hoopoe",woosan_hoopoe_08113.wav,synthetic_mix,"woosan/XC492223.ogg,hoopoe/XC397387.ogg"
"graher1,litgre1",graher1_litgre1_08114.wav,synthetic_mix,"graher1/XC309150.ogg,litgre1/XC713055.ogg"
"grewar3,lirplo",grewar3_lirplo_08115.wav,synthetic_mix,"grewar3/XC599946.ogg,lirplo/XC341210.ogg"
"grewar3,zitcis1",grewar3_zitcis1_08116.wav,synthetic_mix,"grewar3/XC355994.ogg,zitcis1/XC459013.ogg"
"litgre1,bcnher",litgre1_bcnher_08117.wav,synthetic_mix,"litgre1/XC207947.ogg,bcnher/XC601227.ogg"
"comkin1,graher1",comkin1_graher1_08118.wav,synthetic_mix,"comkin1/XC361636.ogg,graher1/XC741306.ogg"
"comgre,litgre1",comgre_litgre1_08119.wav,synthetic_mix,"comgre/XC466420.ogg,litgre1/XC632648.ogg"
"bcnher,grewar3",bcnher_grewar3_08120.wav,synthetic_mix,"bcnher/XC655270.ogg,grewar3/XC476638.ogg"
"graher1,grewar3",graher1_grewar3_08121.wav,synthetic_mix,"graher1/XC569911.ogg,grewar3/XC293677.ogg"
"graher1,woosan",graher1_woosan_08122.wav,synthetic_mix,"graher1/XC585078.ogg,woosan/XC749070.ogg"
"lirplo,comros",lirplo_comros_08123.wav,synthetic_mix,"lirplo/XC184343.ogg,comros/XC751003.ogg"
"eurcoo,commoo3",eurcoo_commoo3_08124.wav,synthetic_mix,"eurcoo/XC406279.ogg,commoo3/XC543185.ogg"
"commoo3,comros",commoo3_comros_08125.wav,synthetic_mix,"commoo3/XC549160.ogg,comros/XC559584.ogg"
"eucdov,barswa",eucdov_barswa_08126.wav,synthetic_mix,"eucdov/XC254931.ogg,barswa/XC412707.ogg"
"comgre,blrwar1",comgre_blrwar1_08127.wav,synthetic_mix,"comgre/XC383978.ogg,blrwar1/XC181772.ogg"
"bcnher,eurcoo",bcnher_eurcoo_08128.wav,synthetic_mix,"bcnher/XC755741.ogg,eurcoo/XC840852.ogg"
"comgre,eucdov",comgre_eucdov_08129.wav,synthetic_mix,"comgre/XC616056.ogg,eucdov/XC702360.ogg"
"grewar3,woosan",grewar3_woosan_08130.wav,synthetic_mix,"grewar3/XC420894.ogg,woosan/XC821351.ogg"
"comros,grewar3",comros_grewar3_08131.wav,synthetic_mix,"comros/XC367310.ogg,grewar3/XC422507.ogg"
"comros,comsan",comros_comsan_08132.wav,synthetic_mix,"comros/XC318411.ogg,comsan/XC586331.ogg"
"eaywag1,litgre1",eaywag1_litgre1_08133.wav,synthetic_mix,"eaywag1/XC675362.ogg,litgre1/XC738321.ogg"
"woosan,grywag",woosan_grywag_08134.wav,synthetic_mix,"woosan/XC663129.ogg,grywag/XC421778.ogg"
"barswa,comros",barswa_comros_08135.wav,synthetic_mix,"barswa/XC669735.ogg,comros/XC42434.ogg"
"comsan,grywag",comsan_grywag_08136.wav,synthetic_mix,"comsan/XC435516.ogg,grywag/XC766429.ogg"
"graher1,bcnher",graher1_bcnher_08137.wav,synthetic_mix,"graher1/XC569913.ogg,bcnher/XC788132.ogg"
"eaywag1,zitcis1",eaywag1_zitcis1_08138.wav,synthetic_mix,"eaywag1/XC489936.ogg,zitcis1/XC564094.ogg"
"eurcoo,lirplo",eurcoo_lirplo_08139.wav,synthetic_mix,"eurcoo/XC496861.ogg,lirplo/XC669007.ogg"
"lirplo,bkwsti",lirplo_bkwsti_08140.wav,synthetic_mix,"lirplo/XC585655.ogg,bkwsti/XC192403.ogg"
"commoo3,hoopoe",commoo3_hoopoe_08141.wav,synthetic_mix,"commoo3/XC411754.ogg,hoopoe/XC281064.ogg"
"graher1,eucdov",graher1_eucdov_08142.wav,synthetic_mix,"graher1/XC741306.ogg,eucdov/XC668880.ogg"
"houspa,barswa",houspa_barswa_08143.wav,synthetic_mix,"houspa/XC550536.ogg,barswa/XC798895.ogg"
"grywag,barswa",grywag_barswa_08144.wav,synthetic_mix,"grywag/XC831021.ogg,barswa/XC423007.ogg"
"bkwsti,woosan",bkwsti_woosan_08145.wav,synthetic_mix,"bkwsti/XC536442.ogg,woosan/XC387540.ogg"
"grnsan,bcnher",grnsan_bcnher_08146.wav,synthetic_mix,"grnsan/XC578613.ogg,bcnher/XC702327.ogg"
"comros,grywag",comros_grywag_08147.wav,synthetic_mix,"comros/XC727918.ogg,grywag/XC343363.ogg"
"eucdov,comsan",eucdov_comsan_08148.wav,synthetic_mix,"eucdov/XC777782.ogg,comsan/XC681230.ogg"
"litgre1,graher1",litgre1_graher1_08149.wav,synthetic_mix,"litgre1/XC567744.ogg,graher1/XC261369.ogg"
"commoo3,grnsan",commoo3_grnsan_08150.wav,synthetic_mix,"commoo3/XC652498.ogg,grnsan/XC756897.ogg"
"eaywag1,grewar3",eaywag1_grewar3_08151.wav,synthetic_mix,"eaywag1/XC765235.ogg,grewar3/XC342322.ogg"
"barswa,zitcis1",barswa_zitcis1_08152.wav,synthetic_mix,"barswa/XC187796.ogg,zitcis1/XC568228.ogg"
"eucdov,bkwsti",eucdov_bkwsti_08153.wav,synthetic_mix,"eucdov/XC507346.ogg,bkwsti/XC632959.ogg"
"woosan,comgre",woosan_comgre_08154.wav,synthetic_mix,"woosan/XC573989.ogg,comgre/XC825330.ogg"
"lirplo,bcnher",lirplo_bcnher_08155.wav,synthetic_mix,"lirplo/XC631187.ogg,bcnher/XC306165.ogg"
"eurcoo,comkin1",eurcoo_comkin1_08156.wav,synthetic_mix,"eurcoo/XC554044.ogg,comkin1/XC614852.ogg"
"comkin1,comgre",comkin1_comgre_08157.wav,synthetic_mix,"comkin1/XC611884.ogg,comgre/XC532300.ogg"
"grywag,hoopoe",grywag_hoopoe_08158.wav,synthetic_mix,"grywag/XC650696.ogg,hoopoe/XC844248.ogg"
"comsan,comros",comsan_comros_08159.wav,synthetic_mix,"comsan/XC799057.ogg,comros/XC733899.ogg"
"eurcoo,zitcis1",eurcoo_zitcis1_08160.wav,synthetic_mix,"eurcoo/XC518942.ogg,zitcis1/XC480393.ogg"
"comros,zitcis1",comros_zitcis1_08161.wav,synthetic_mix,"comros/XC129529.ogg,zitcis1/XC572644.ogg"
"comsan,grewar3",comsan_grewar3_08162.wav,synthetic_mix,"comsan/XC554039.ogg,grewar3/XC579331.ogg"
"grnsan,bkwsti",grnsan_bkwsti_08163.wav,synthetic_mix,"grnsan/XC276361.ogg,bkwsti/XC481405.ogg"
"grnsan,comgre",grnsan_comgre_08164.wav,synthetic_mix,"grnsan/XC423434.ogg,comgre/XC581089.ogg"
"woosan,bkwsti",woosan_bkwsti_08165.wav,synthetic_mix,"woosan/XC530490.ogg,bkwsti/XC682637.ogg"
"eaywag1,bcnher",eaywag1_bcnher_08166.wav,synthetic_mix,"eaywag1/XC317370.ogg,bcnher/XC537566.ogg"
"bkwsti,houspa",bkwsti_houspa_08167.wav,synthetic_mix,"bkwsti/XC301626.ogg,houspa/XC553546.ogg"
"grywag,eucdov",grywag_eucdov_08168.wav,synthetic_mix,"grywag/XC407146.ogg,eucdov/XC185432.ogg"
"lirplo,eurcoo",lirplo_eurcoo_08169.wav,synthetic_mix,"lirplo/XC528269.ogg,eurcoo/XC571458.ogg"
"barswa,hoopoe",barswa_hoopoe_08170.wav,synthetic_mix,"barswa/XC775876.ogg,hoopoe/XC643901.ogg"
"woosan,hoopoe",woosan_hoopoe_08171.wav,synthetic_mix,"woosan/XC787834.ogg,hoopoe/XC655207.ogg"
"graher1,woosan",graher1_woosan_08172.wav,synthetic_mix,"graher1/XC496570.ogg,woosan/XC190515.ogg"
"lirplo,eaywag1",lirplo_eaywag1_08173.wav,synthetic_mix,"lirplo/XC649851.ogg,eaywag1/XC486875.ogg"
"graher1,hoopoe",graher1_hoopoe_08174.wav,synthetic_mix,"graher1/XC587883.ogg,hoopoe/XC237415.ogg"
"comkin1,barswa",comkin1_barswa_08175.wav,synthetic_mix,"comkin1/XC465069.ogg,barswa/XC253349.ogg"
"bkwsti,lirplo",bkwsti_lirplo_08176.wav,synthetic_mix,"bkwsti/XC487841.ogg,lirplo/XC822671.ogg"
"grnsan,grewar3",grnsan_grewar3_08177.wav,synthetic_mix,"grnsan/XC534734.ogg,grewar3/XC417139.ogg"
"comsan,grewar3",comsan_grewar3_08178.wav,synthetic_mix,"comsan/XC789568.ogg,grewar3/XC181139.ogg"
"zitcis1,commoo3",zitcis1_commoo3_08179.wav,synthetic_mix,"zitcis1/XC333706.ogg,commoo3/XC682617.ogg"
"bkwsti,eucdov",bkwsti_eucdov_08180.wav,synthetic_mix,"bkwsti/XC821505.ogg,eucdov/XC134431.ogg"
"comros,commoo3",comros_commoo3_08181.wav,synthetic_mix,"comros/XC53811.ogg,commoo3/XC536436.ogg"
"eaywag1,woosan",eaywag1_woosan_08182.wav,synthetic_mix,"eaywag1/XC334141.ogg,woosan/XC663128.ogg"
"zitcis1,comkin1",zitcis1_comkin1_08183.wav,synthetic_mix,"zitcis1/XC362759.ogg,comkin1/XC465069.ogg"
"woosan,blrwar1",woosan_blrwar1_08184.wav,synthetic_mix,"woosan/XC128179.ogg,blrwar1/XC653967.ogg"
"comgre,bcnher",comgre_bcnher_08185.wav,synthetic_mix,"comgre/XC827705.ogg,bcnher/XC665151.ogg"
"hoopoe,commoo3",hoopoe_commoo3_08186.wav,synthetic_mix,"hoopoe/XC267330.ogg,commoo3/XC624477.ogg"
"eaywag1,grywag",eaywag1_grywag_08187.wav,synthetic_mix,"eaywag1/XC600587.ogg,grywag/XC454833.ogg"
"comros,houspa",comros_houspa_08188.wav,synthetic_mix,"comros/XC573411.ogg,houspa/XC542029.ogg"
"grnsan,eaywag1",grnsan_eaywag1_08189.wav,synthetic_mix,"grnsan/XC798486.ogg,eaywag1/XC645026.ogg"
"comkin1,woosan",comkin1_woosan_08190.wav,synthetic_mix,"comkin1/XC580500.ogg,woosan/XC724277.ogg"
"woosan,litgre1",woosan_litgre1_08191.wav,synthetic_mix,"woosan/XC666750.ogg,litgre1/XC629789.ogg"
"woosan,zitcis1",woosan_zitcis1_08192.wav,synthetic_mix,"woosan/XC798524.ogg,zitcis1/XC788579.ogg"
"grnsan,comkin1",grnsan_comkin1_08193.wav,synthetic_mix,"grnsan/XC655468.ogg,comkin1/XC598309.ogg"
"grnsan,comros",grnsan_comros_08194.wav,synthetic_mix,"grnsan/XC583161.ogg,comros/XC372429.ogg"
"comgre,bkwsti",comgre_bkwsti_08195.wav,synthetic_mix,"comgre/XC827135.ogg,bkwsti/XC554105.ogg"
"bkwsti,comsan",bkwsti_comsan_08196.wav,synthetic_mix,"bkwsti/XC837604.ogg,comsan/XC666712.ogg"
"hoopoe,woosan",hoopoe_woosan_08197.wav,synthetic_mix,"hoopoe/XC487072.ogg,woosan/XC378704.ogg"
"grywag,zitcis1",grywag_zitcis1_08198.wav,synthetic_mix,"grywag/XC636016.ogg,zitcis1/XC148897.ogg"
"zitcis1,hoopoe",zitcis1_hoopoe_08199.wav,synthetic_mix,"zitcis1/XC667713.ogg,hoopoe/XC467855.ogg"
"comsan,grnsan",comsan_grnsan_08200.wav,synthetic_mix,"comsan/XC142817.ogg,grnsan/XC378306.ogg"
"eurcoo,comgre",eurcoo_comgre_08201.wav,synthetic_mix,"eurcoo/XC466446.ogg,comgre/XC592714.ogg"
"comsan,eurcoo",comsan_eurcoo_08202.wav,synthetic_mix,"comsan/XC695371.ogg,eurcoo/XC795603.ogg"
"grnsan,lirplo",grnsan_lirplo_08203.wav,synthetic_mix,"grnsan/XC488798.ogg,lirplo/XC403282.ogg"
"woosan,comkin1",woosan_comkin1_08204.wav,synthetic_mix,"woosan/XC835157.ogg,comkin1/XC701102.ogg"
"comsan,commoo3",comsan_commoo3_08205.wav,synthetic_mix,"comsan/XC213342.ogg,commoo3/XC787679.ogg"
"grywag,comros",grywag_comros_08206.wav,synthetic_mix,"grywag/XC800036.ogg,comros/XC489938.ogg"
"grywag,comkin1",grywag_comkin1_08207.wav,synthetic_mix,"grywag/XC162614.ogg,comkin1/XC511665.ogg"
"commoo3,graher1",commoo3_graher1_08208.wav,synthetic_mix,"commoo3/XC826469.ogg,graher1/XC261377.ogg"
"hoopoe,grewar3",hoopoe_grewar3_08209.wav,synthetic_mix,"hoopoe/XC710302.ogg,grewar3/XC485186.ogg"
"bkwsti,litgre1",bkwsti_litgre1_08210.wav,synthetic_mix,"bkwsti/XC636045.ogg,litgre1/XC638815.ogg"
"comros,graher1",comros_graher1_08211.wav,synthetic_mix,"comros/XC484737.ogg,graher1/XC695751.ogg"
"litgre1,eurcoo",litgre1_eurcoo_08212.wav,synthetic_mix,"litgre1/XC264235.ogg,eurcoo/XC682244.ogg"
"commoo3,bcnher",commoo3_bcnher_08213.wav,synthetic_mix,"commoo3/XC266607.ogg,bcnher/XC684949.ogg"
"grewar3,eaywag1",grewar3_eaywag1_08214.wav,synthetic_mix,"grewar3/XC378012.ogg,eaywag1/XC766990.ogg"
"barswa,hoopoe",barswa_hoopoe_08215.wav,synthetic_mix,"barswa/XC349298.ogg,hoopoe/XC184598.ogg"
"graher1,hoopoe",graher1_hoopoe_08216.wav,synthetic_mix,"graher1/XC544874.ogg,hoopoe/XC263714.ogg"
"eurcoo,blrwar1",eurcoo_blrwar1_08217.wav,synthetic_mix,"eurcoo/XC587616.ogg,blrwar1/XC122439.ogg"
"grywag,graher1",grywag_graher1_08218.wav,synthetic_mix,"grywag/XC588734.ogg,graher1/XC789426.ogg"
"hoopoe,comros",hoopoe_comros_08219.wav,synthetic_mix,"hoopoe/XC560366.ogg,comros/XC655820.ogg"
"blrwar1,litgre1",blrwar1_litgre1_08220.wav,synthetic_mix,"blrwar1/XC372097.ogg,litgre1/XC710317.ogg"
"bcnher,grewar3",bcnher_grewar3_08221.wav,synthetic_mix,"bcnher/XC268821.ogg,grewar3/XC191633.ogg"
"graher1,eurcoo",graher1_eurcoo_08222.wav,synthetic_mix,"graher1/XC831394.ogg,eurcoo/XC558305.ogg"
"comsan,comgre",comsan_comgre_08223.wav,synthetic_mix,"comsan/XC802129.ogg,comgre/XC832912.ogg"
"eucdov,hoopoe",eucdov_hoopoe_08224.wav,synthetic_mix,"eucdov/XC315789.ogg,hoopoe/XC312065.ogg"
"litgre1,woosan",litgre1_woosan_08225.wav,synthetic_mix,"litgre1/XC500204.ogg,woosan/XC523429.ogg"
"eaywag1,graher1",eaywag1_graher1_08226.wav,synthetic_mix,"eaywag1/XC452721.ogg,graher1/XC584531.ogg"
"comgre,litgre1",comgre_litgre1_08227.wav,synthetic_mix,"comgre/XC562805.ogg,litgre1/XC490616.ogg"
"eaywag1,comgre",eaywag1_comgre_08228.wav,synthetic_mix,"eaywag1/XC739004.ogg,comgre/XC664805.ogg"
"hoopoe,comros",hoopoe_comros_08229.wav,synthetic_mix,"hoopoe/XC707584.ogg,comros/XC134544.ogg"
"grnsan,grewar3",grnsan_grewar3_08230.wav,synthetic_mix,"grnsan/XC831441.ogg,grewar3/XC838979.ogg"
"grewar3,lirplo",grewar3_lirplo_08231.wav,synthetic_mix,"grewar3/XC134818.ogg,lirplo/XC796813.ogg"
"comkin1,eaywag1",comkin1_eaywag1_08232.wav,synthetic_mix,"comkin1/XC701102.ogg,eaywag1/XC648997.ogg"
"eucdov,zitcis1",eucdov_zitcis1_08233.wav,synthetic_mix,"eucdov/XC823020.ogg,zitcis1/XC545711.ogg"
"comsan,hoopoe",comsan_hoopoe_08234.wav,synthetic_mix,"comsan/XC190288.ogg,hoopoe/XC480798.ogg"
"comkin1,barswa",comkin1_barswa_08235.wav,synthetic_mix,"comkin1/XC699494.ogg,barswa/XC609237.ogg"
"comsan,comgre",comsan_comgre_08236.wav,synthetic_mix,"comsan/XC589962.ogg,comgre/XC680203.ogg"
"eurcoo,grywag",eurcoo_grywag_08237.wav,synthetic_mix,"eurcoo/XC471012.ogg,grywag/XC601875.ogg"
"comkin1,commoo3",comkin1_commoo3_08238.wav,synthetic_mix,"comkin1/XC463055.ogg,commoo3/XC796434.ogg"
"bcnher,woosan",bcnher_woosan_08239.wav,synthetic_mix,"bcnher/XC667383.ogg,woosan/XC664811.ogg"
"comkin1,grewar3",comkin1_grewar3_08240.wav,synthetic_mix,"comkin1/XC839045.ogg,grewar3/XC116618.ogg"
"graher1,woosan",graher1_woosan_08241.wav,synthetic_mix,"graher1/XC786450.ogg,woosan/XC647847.ogg"
"eurcoo,blrwar1",eurcoo_blrwar1_08242.wav,synthetic_mix,"eurcoo/XC794611.ogg,blrwar1/XC565996.ogg"
"grywag,barswa",grywag_barswa_08243.wav,synthetic_mix,"grywag/XC507380.ogg,barswa/XC267418.ogg"
"grnsan,houspa",grnsan_houspa_08244.wav,synthetic_mix,"grnsan/XC747583.ogg,houspa/XC582614.ogg"
"grewar3,eurcoo",grewar3_eurcoo_08245.wav,synthetic_mix,"grewar3/XC182382.ogg,eurcoo/XC302844.ogg"
"comgre,eucdov",comgre_eucdov_08246.wav,synthetic_mix,"comgre/XC507430.ogg,eucdov/XC309753.ogg"
"barswa,grnsan",barswa_grnsan_08247.wav,synthetic_mix,"barswa/XC194688.ogg,grnsan/XC465505.ogg"
"blrwar1,commoo3",blrwar1_commoo3_08248.wav,synthetic_mix,"blrwar1/XC808109.ogg,commoo3/XC802258.ogg"
"grywag,bkwsti",grywag_bkwsti_08249.wav,synthetic_mix,"grywag/XC839378.ogg,bkwsti/XC338283.ogg"
"barswa,eaywag1",barswa_eaywag1_08250.wav,synthetic_mix,"barswa/XC767255.ogg,eaywag1/XC856317.ogg"
"comgre,commoo3",comgre_commoo3_08251.wav,synthetic_mix,"comgre/XC397306.ogg,commoo3/XC268739.ogg"
"houspa,woosan",houspa_woosan_08252.wav,synthetic_mix,"houspa/XC500504.ogg,woosan/XC191239.ogg"
"lirplo,grywag",lirplo_grywag_08253.wav,synthetic_mix,"lirplo/XC381757.ogg,grywag/XC432289.ogg"
"eucdov,commoo3",eucdov_commoo3_08254.wav,synthetic_mix,"eucdov/XC638078.ogg,commoo3/XC629688.ogg"
"grewar3,houspa",grewar3_houspa_08255.wav,synthetic_mix,"grewar3/XC494912.ogg,houspa/XC175618.ogg"
"zitcis1,bkwsti",zitcis1_bkwsti_08256.wav,synthetic_mix,"zitcis1/XC726388.ogg,bkwsti/XC338802.ogg"
"hoopoe,eucdov",hoopoe_eucdov_08257.wav,synthetic_mix,"hoopoe/XC472504.ogg,eucdov/XC555806.ogg"
"lirplo,hoopoe",lirplo_hoopoe_08258.wav,synthetic_mix,"lirplo/XC563987.ogg,hoopoe/XC560376.ogg"
"hoopoe,comros",hoopoe_comros_08259.wav,synthetic_mix,"hoopoe/XC431484.ogg,comros/XC134545.ogg"
"blrwar1,graher1",blrwar1_graher1_08260.wav,synthetic_mix,"blrwar1/XC659665.ogg,graher1/XC672841.ogg"
"eaywag1,comros",eaywag1_comros_08261.wav,synthetic_mix,"eaywag1/XC471742.ogg,comros/XC805755.ogg"
"zitcis1,commoo3",zitcis1_commoo3_08262.wav,synthetic_mix,"zitcis1/XC773615.ogg,commoo3/XC461396.ogg"
"commoo3,zitcis1",commoo3_zitcis1_08263.wav,synthetic_mix,"commoo3/XC645312.ogg,zitcis1/XC333706.ogg"
"eurcoo,bkwsti",eurcoo_bkwsti_08264.wav,synthetic_mix,"eurcoo/XC723826.ogg,bkwsti/XC807177.ogg"
"graher1,woosan",graher1_woosan_08265.wav,synthetic_mix,"graher1/XC704391.ogg,woosan/XC702149.ogg"
"bkwsti,barswa",bkwsti_barswa_08266.wav,synthetic_mix,"bkwsti/XC684950.ogg,barswa/XC378412.ogg"
"hoopoe,barswa",hoopoe_barswa_08267.wav,synthetic_mix,"hoopoe/XC334282.ogg,barswa/XC376773.ogg"
"eaywag1,grnsan",eaywag1_grnsan_08268.wav,synthetic_mix,"eaywag1/XC752675.ogg,grnsan/XC587069.ogg"
"eurcoo,blrwar1",eurcoo_blrwar1_08269.wav,synthetic_mix,"eurcoo/XC789111.ogg,blrwar1/XC653723.ogg"
"graher1,eurcoo",graher1_eurcoo_08270.wav,synthetic_mix,"graher1/XC659606.ogg,eurcoo/XC791776.ogg"
