primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'night', 'nocturnal', 'nocturnal song', 'song']",51.866,5.9006,Acrocephalus dumetorum,Blyth's Reed Warbler,J. Veeken,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/657566,blrwar1/XC657566.ogg
blrwar1,[],['song'],51.2154,8.7168,Acrocephalus dumetorum,Blyth's Reed Warbler,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/657695,blrwar1/XC657695.ogg
blrwar1,[],"['adult', 'male', 'song']",60.6916,17.1844,Acrocephalus dumetorum,Blyth's Reed Warbler,Anders Lönning,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/657846,blrwar1/XC657846.ogg
blrwar1,[],['song'],52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/657908,blrwar1/XC657908.ogg
blrwar1,[],['song'],52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/657910,blrwar1/XC657910.ogg
blrwar1,[],"['call', 'song']",52.5916,-1.6984,Acrocephalus dumetorum,Blyth's Reed Warbler,Mark Smiles,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/658088,blrwar1/XC658088.ogg
blrwar1,[],"[""Birdwatcher's talking:mobiles ringing"", 'call', 'mimicry/imitation', 'song']",52.5916,-1.6984,Acrocephalus dumetorum,Blyth's Reed Warbler,John Sirrett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/658145,blrwar1/XC658145.ogg
blrwar1,['eurcoo'],"['anthropogenic:', 'call', 'mimicry/imitation', 'song']",52.5916,-1.6984,Acrocephalus dumetorum,Blyth's Reed Warbler,John Sirrett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/658147,blrwar1/XC658147.ogg
blrwar1,[],"['male', 'song']",53.6504,16.1931,Acrocephalus dumetorum,Blyth's Reed Warbler,maciej sobieraj,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/658348,blrwar1/XC658348.ogg
blrwar1,[],"['call', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/658587,blrwar1/XC658587.ogg
blrwar1,[],"['call', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/658588,blrwar1/XC658588.ogg
blrwar1,[],"['call', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/658589,blrwar1/XC658589.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659063,blrwar1/XC659063.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659065,blrwar1/XC659065.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/659066,blrwar1/XC659066.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659068,blrwar1/XC659068.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659070,blrwar1/XC659070.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659071,blrwar1/XC659071.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659073,blrwar1/XC659073.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/659075,blrwar1/XC659075.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659078,blrwar1/XC659078.ogg
blrwar1,[],"['adult', 'male', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659079,blrwar1/XC659079.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659085,blrwar1/XC659085.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659087,blrwar1/XC659087.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/659088,blrwar1/XC659088.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659091,blrwar1/XC659091.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659092,blrwar1/XC659092.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659093,blrwar1/XC659093.ogg
blrwar1,[],"['adult', 'male', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659094,blrwar1/XC659094.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.5,https://www.xeno-canto.org/659095,blrwar1/XC659095.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659098,blrwar1/XC659098.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659101,blrwar1/XC659101.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659103,blrwar1/XC659103.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659104,blrwar1/XC659104.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659105,blrwar1/XC659105.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659107,blrwar1/XC659107.ogg
blrwar1,[],"['adult', 'male', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659109,blrwar1/XC659109.ogg
blrwar1,[],"['adult', 'male', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659110,blrwar1/XC659110.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659120,blrwar1/XC659120.ogg
blrwar1,[],"['adult', 'male', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659123,blrwar1/XC659123.ogg
blrwar1,[],"['adult', 'male', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659125,blrwar1/XC659125.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659126,blrwar1/XC659126.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659129,blrwar1/XC659129.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659130,blrwar1/XC659130.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659132,blrwar1/XC659132.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659134,blrwar1/XC659134.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659135,blrwar1/XC659135.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659136,blrwar1/XC659136.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",52.4775,9.7661,Acrocephalus dumetorum,Blyth's Reed Warbler,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659137,blrwar1/XC659137.ogg
blrwar1,[],['song'],59.1697,25.9681,Acrocephalus dumetorum,Blyth's Reed Warbler,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/659273,blrwar1/XC659273.ogg
blrwar1,[],['song'],60.6927,27.1841,Acrocephalus dumetorum,Blyth's Reed Warbler,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/659536,blrwar1/XC659536.ogg
blrwar1,[],"['male', 'song']",54.1996,21.2259,Acrocephalus dumetorum,Blyth's Reed Warbler,Krzysztof Jankowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/659661,blrwar1/XC659661.ogg
blrwar1,['blrwar1'],"['male', 'song']",54.2006,21.2262,Acrocephalus dumetorum,Blyth's Reed Warbler,Krzysztof Jankowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/659665,blrwar1/XC659665.ogg
blrwar1,['blrwar1'],"['male', 'song']",54.2006,21.2262,Acrocephalus dumetorum,Blyth's Reed Warbler,Krzysztof Jankowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/659666,blrwar1/XC659666.ogg
blrwar1,[],"['mimicry/imitation', 'song']",61.1624,28.3059,Acrocephalus dumetorum,Blyth's Reed Warbler,Ahti Pulli,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/659759,blrwar1/XC659759.ogg
blrwar1,[],"['male', 'song']",58.2269,13.8695,Acrocephalus dumetorum,Blyth's Reed Warbler,Magnus Hallgren,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/660042,blrwar1/XC660042.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",58.646,25.0215,Acrocephalus dumetorum,Blyth's Reed Warbler,FlackoWeasel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/660156,blrwar1/XC660156.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",58.6489,25.0384,Acrocephalus dumetorum,Blyth's Reed Warbler,FlackoWeasel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/660157,blrwar1/XC660157.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",58.6465,25.0249,Acrocephalus dumetorum,Blyth's Reed Warbler,FlackoWeasel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/660158,blrwar1/XC660158.ogg
blrwar1,[],"['adult', 'male', 'mimicry/imitation', 'song']",58.6487,25.031,Acrocephalus dumetorum,Blyth's Reed Warbler,FlackoWeasel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/660164,blrwar1/XC660164.ogg
blrwar1,[],"['male', 'song']",60.1049,10.2677,Acrocephalus dumetorum,Blyth's Reed Warbler,Karsten Molværsmyr,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/660430,blrwar1/XC660430.ogg
blrwar1,[],['song'],65.6566,21.9329,Acrocephalus dumetorum,Blyth's Reed Warbler,Erik Sundling,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/660691,blrwar1/XC660691.ogg
blrwar1,[],"['adult', 'male', 'song']",56.0464,14.5554,Acrocephalus dumetorum,Blyth's Reed Warbler,Anders Peltomaa,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/661059,blrwar1/XC661059.ogg
blrwar1,[],"['adult', 'song']",56.0464,14.5554,Acrocephalus dumetorum,Blyth's Reed Warbler,Mats Olsson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/661761,blrwar1/XC661761.ogg
blrwar1,[],"['adult', 'male', 'song']",58.2269,13.8695,Acrocephalus dumetorum,Blyth's Reed Warbler,Magnus Hallgren,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/662006,blrwar1/XC662006.ogg
blrwar1,[],"['adult', 'male', 'song']",58.2269,13.8695,Acrocephalus dumetorum,Blyth's Reed Warbler,Claes Ekberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/662285,blrwar1/XC662285.ogg
blrwar1,[],"['adult', 'male', 'song']",58.2269,13.8695,Acrocephalus dumetorum,Blyth's Reed Warbler,Claes Ekberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/662286,blrwar1/XC662286.ogg
blrwar1,[],"['mimicry/imitation', 'song']",61.0745,28.1573,Acrocephalus dumetorum,Blyth's Reed Warbler,Ahti Pulli,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/662889,blrwar1/XC662889.ogg
blrwar1,[],"['adult', 'male', 'song']",66.8079,19.9112,Acrocephalus dumetorum,Blyth's Reed Warbler,Hans Norelius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/663462,blrwar1/XC663462.ogg
blrwar1,[],['call'],58.104,24.473,Acrocephalus dumetorum,Blyth's Reed Warbler,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/666076,blrwar1/XC666076.ogg
blrwar1,[],['song'],60.4467,25.034,Acrocephalus dumetorum,Blyth's Reed Warbler,Ina Tirri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,http://xeno-canto.org/688137,blrwar1/XC688137.ogg
blrwar1,[],['song'],63.8839,20.3154,Acrocephalus dumetorum,Blyth's Reed Warbler,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/688674,blrwar1/XC688674.ogg
blrwar1,[],"['adult', 'alarm call', 'sex uncertain']",19.2657,76.8051,Acrocephalus dumetorum,Blyth's Reed Warbler,Sreekumar Chirukandoth,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/692991,blrwar1/XC692991.ogg
blrwar1,[],[''],61.6291,23.6204,Acrocephalus dumetorum,Blyth's Reed Warbler,Teijo Kujala,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/712873,blrwar1/XC712873.ogg
blrwar1,[],[''],57.0025,24.2285,Acrocephalus dumetorum,Blyth's Reed Warbler,Alexey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://xeno-canto.org/713193,blrwar1/XC713193.ogg
blrwar1,[],[''],30.2766,78.007,Acrocephalus dumetorum,Blyth's Reed Warbler,Suniti Bhushan Datta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/718711,blrwar1/XC718711.ogg
blrwar1,[],[''],59.8748,17.6761,Acrocephalus dumetorum,Blyth's Reed Warbler,Nils-Olof Jerling,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/728152,blrwar1/XC728152.ogg
blrwar1,[],[''],55.587,37.6409,Acrocephalus dumetorum,Blyth's Reed Warbler,Alexandra Vasilevskaya,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/728940,blrwar1/XC728940.ogg
blrwar1,[],[''],54.6952,18.6858,Acrocephalus dumetorum,Blyth's Reed Warbler,Mikołaj Koss,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/729385,blrwar1/XC729385.ogg
blrwar1,[],[''],62.2959,17.4448,Acrocephalus dumetorum,Blyth's Reed Warbler,Jan Lindström,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/730626,blrwar1/XC730626.ogg
blrwar1,[],[''],,,Acrocephalus dumetorum,Blyth's Reed Warbler,Samuel Hansson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/731007,blrwar1/XC731007.ogg
blrwar1,[],[''],,,Acrocephalus dumetorum,Blyth's Reed Warbler,Samuel Hansson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/731008,blrwar1/XC731008.ogg
blrwar1,[],[''],59.7623,10.8038,Acrocephalus dumetorum,Blyth's Reed Warbler,Karsten Molværsmyr,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/731042,blrwar1/XC731042.ogg
blrwar1,[],[''],57.578,11.9406,Acrocephalus dumetorum,Blyth's Reed Warbler,Magnus Levin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/731268,blrwar1/XC731268.ogg
blrwar1,[],[''],59.9111,17.5328,Acrocephalus dumetorum,Blyth's Reed Warbler,David Hammarberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/731542,blrwar1/XC731542.ogg
blrwar1,[],[''],49.759,14.3434,Acrocephalus dumetorum,Blyth's Reed Warbler,Martin Vlk Mrňous,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/731602,blrwar1/XC731602.ogg
blrwar1,[],[''],53.6157,0.1401,Acrocephalus dumetorum,Blyth's Reed Warbler,Frank X. Moffatt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/732151,blrwar1/XC732151.ogg
blrwar1,[],[''],59.8257,12.3619,Acrocephalus dumetorum,Blyth's Reed Warbler,Tomas Martinsson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/732176,blrwar1/XC732176.ogg
blrwar1,[],[''],59.4135,17.834,Acrocephalus dumetorum,Blyth's Reed Warbler,Mathias Bergström,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/732230,blrwar1/XC732230.ogg
blrwar1,[],[''],53.1301,17.4659,Acrocephalus dumetorum,Blyth's Reed Warbler,Rafał Kurowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/732559,blrwar1/XC732559.ogg
blrwar1,[],[''],58.5639,16.1063,Acrocephalus dumetorum,Blyth's Reed Warbler,sa5bke,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/732585,blrwar1/XC732585.ogg
blrwar1,[],[''],61.6895,13.1443,Acrocephalus dumetorum,Blyth's Reed Warbler,Stefan Åström,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/732637,blrwar1/XC732637.ogg
blrwar1,[],[''],59.9111,17.5328,Acrocephalus dumetorum,Blyth's Reed Warbler,Mathias Bergström,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/732838,blrwar1/XC732838.ogg
blrwar1,[],[''],63.7006,20.3605,Acrocephalus dumetorum,Blyth's Reed Warbler,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/733119,blrwar1/XC733119.ogg
blrwar1,[],[''],63.2248,14.5915,Acrocephalus dumetorum,Blyth's Reed Warbler,Pontus Wennesjö,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/733671,blrwar1/XC733671.ogg
blrwar1,[],[''],58.4164,15.4616,Acrocephalus dumetorum,Blyth's Reed Warbler,Erik Widuss,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/733892,blrwar1/XC733892.ogg
blrwar1,[],[''],59.4092,17.952,Acrocephalus dumetorum,Blyth's Reed Warbler,Alan Dalton,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/733964,blrwar1/XC733964.ogg
blrwar1,[],[''],60.7955,11.0562,Acrocephalus dumetorum,Blyth's Reed Warbler,Karsten Molværsmyr,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/734269,blrwar1/XC734269.ogg
blrwar1,[],[''],51.1127,4.5385,Acrocephalus dumetorum,Blyth's Reed Warbler,Stijn Cooleman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/734343,blrwar1/XC734343.ogg
blrwar1,[],[''],60.2384,17.4618,Acrocephalus dumetorum,Blyth's Reed Warbler,Kalle Brinell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/734348,blrwar1/XC734348.ogg
blrwar1,[],[''],58.7323,16.8408,Acrocephalus dumetorum,Blyth's Reed Warbler,Peter Lantz,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/734815,blrwar1/XC734815.ogg
blrwar1,[],[''],59.6823,16.8389,Acrocephalus dumetorum,Blyth's Reed Warbler,Martin Fransson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://xeno-canto.org/735277,blrwar1/XC735277.ogg
blrwar1,[],[''],6.9696,80.7684,Acrocephalus dumetorum,Blyth's Reed Warbler,Okamoto Keita Sin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/756628,blrwar1/XC756628.ogg
blrwar1,[],[''],50.6361,17.8599,Acrocephalus dumetorum,Blyth's Reed Warbler,Maciej Aleksandrowicz,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/757938,blrwar1/XC757938.ogg
blrwar1,[],[''],52.0201,4.6196,Acrocephalus dumetorum,Blyth's Reed Warbler,Michel Veldt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/765804,blrwar1/XC765804.ogg
blrwar1,[],[''],52.0201,4.6196,Acrocephalus dumetorum,Blyth's Reed Warbler,Michel Veldt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/770034,blrwar1/XC770034.ogg
blrwar1,[],[''],52.0201,4.6196,Acrocephalus dumetorum,Blyth's Reed Warbler,Michel Veldt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/770067,blrwar1/XC770067.ogg
